n,generations,population_size,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,80000,200,insert,0.4,order,0.4,7253.75,6473.75,0.0133,0.0013,780.0,12.048658042093066,0.09773427495967019
5,80000,200,insert,0.6000000000000001,order,0.4,7325.75,6473.75,0.0120,0.0013,852.0,13.160841861363195,0.1078014076710162
5,80000,200,insert,0.8000000000000002,order,0.4,7323.75,6473.75,0.0090,0.0013,850.0,13.129947866383475,0.14358759150998052
5,80000,200,insert,0.4,order,0.6000000000000001,7184.25,6473.75,0.0173,0.0013,710.5,10.975091716547595,0.0750095636383646
5,80000,200,insert,0.6000000000000001,order,0.6000000000000001,7184.25,6473.75,0.0151,0.0013,710.5,10.975091716547595,0.08594207896603356
5,80000,200,insert,0.8000000000000002,order,0.6000000000000001,7184.25,6473.75,0.0120,0.0013,710.5,10.975091716547595,0.10789313176484555
5,80000,200,insert,0.4,order,0.8000000000000002,7029.75,6473.75,0.0172,0.0013,556.0,8.588530604363783,0.07555210198143272
5,80000,200,insert,0.6000000000000001,order,0.8000000000000002,6929.25,6473.75,0.0157,0.0013,455.5,7.036107356632556,0.0823903777576307
5,80000,200,insert,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0142,0.0013,491.5,7.592199266267613,0.09144353659354665
5,80000,200,scramble,0.4,pmx,0.4,7343.75,6473.75,0.0127,0.0013,870.0,13.438887816180724,0.10230393635783706
5,80000,200,scramble,0.6000000000000001,pmx,0.4,7184.25,6473.75,0.0123,0.0013,710.5,10.975091716547595,0.105486461597988
5,80000,200,scramble,0.8000000000000002,pmx,0.4,7244.25,6473.75,0.0115,0.0013,770.5,11.901911565939372,0.11241305432429646
5,80000,200,scramble,0.4,pmx,0.6000000000000001,6965.25,6473.75,0.0150,0.0013,491.5,7.592199266267613,0.08623021523571553
5,80000,200,scramble,0.6000000000000001,pmx,0.6000000000000001,6965.25,6473.75,0.0143,0.0013,491.5,7.592199266267613,0.09081604263824117
5,80000,200,scramble,0.8000000000000002,pmx,0.6000000000000001,6880.25,6473.75,0.0131,0.0013,406.5,6.279204479629271,0.09893482844337996
5,80000,200,scramble,0.4,pmx,0.8000000000000002,7029.75,6473.75,0.0197,0.0013,556.0,8.588530604363783,0.06593302458312676
5,80000,200,scramble,0.6000000000000001,pmx,0.8000000000000002,6860.25,6473.75,0.0199,0.0013,386.5,5.970264529832008,0.06501246214379397
