n,generations,population_size,selection_type,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,100,100,elitist,reverse,0.8000000000000002,order,0.4,5009.25,4428.75,0.0044,0.0013,580.5,13.107535986452163,0.29058810488168835
5,100,100,elitist,reverse,0.4,order,0.6000000000000001,5001.25,4428.75,0.0053,0.0013,572.5,12.926898108947213,0.2423052570768342
5,100,100,elitist,reverse,0.6000000000000001,order,0.6000000000000001,5023.75,4428.75,0.0053,0.0013,595.0,13.434942139429864,0.24089221117738016
5,100,100,elitist,reverse,0.8000000000000002,order,0.6000000000000001,4932.25,4428.75,0.0049,0.0013,503.5,11.36889641546712,0.2633340674200715
5,100,100,elitist,reverse,0.4,order,0.8000000000000002,4941.75,4428.75,0.0064,0.0013,513.0,11.583403895004238,0.20301568247821877
5,100,100,elitist,reverse,0.6000000000000001,order,0.8000000000000002,4939.25,4428.75,0.0064,0.0013,510.5,11.526954558283947,0.20191805658420975
5,100,100,elitist,reverse,0.8000000000000002,order,0.8000000000000002,5001.25,4428.75,0.0060,0.0013,572.5,12.926898108947213,0.21514343434343433
5,100,200,elitist,swap,0.4,pmx,0.4,5009.25,4428.75,0.0101,0.0013,580.5,13.107535986452163,0.1283960534061742
5,100,200,elitist,swap,0.6000000000000001,pmx,0.4,5009.25,4428.75,0.0097,0.0013,580.5,13.107535986452163,0.13345886038770316
5,100,200,elitist,swap,0.8000000000000002,pmx,0.4,5051.25,4428.75,0.0081,0.0013,622.5,14.055884843353084,0.1593021853453313
5,100,200,elitist,swap,0.4,pmx,0.6000000000000001,4932.25,4428.75,0.0113,0.0013,503.5,11.36889641546712,0.11500453893529064
5,100,200,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,4939.25,4428.75,0.0112,0.0013,510.5,11.526954558283947,0.11599785559290303
5,100,200,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,4932.25,4428.75,0.0100,0.0013,503.5,11.36889641546712,0.12874165230326068
5,100,200,elitist,swap,0.4,pmx,0.8000000000000002,4856.75,4428.75,0.0126,0.0013,428.0,9.66412644651426,0.10252322503008424
5,100,200,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,4813.75,4428.75,0.0128,0.0013,385.0,8.693197854925202,0.10087124595319581
5,100,200,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,4932.25,4428.75,0.0121,0.0013,503.5,11.36889641546712,0.10734300338609339
5,100,200,elitist,swap,0.4,order,0.4,5066.75,4428.75,0.0099,0.0013,638.0,14.405870731018908,0.13076395030936735
5,100,200,elitist,swap,0.6000000000000001,order,0.4,5136.25,4428.75,0.0086,0.0013,707.5,15.975162291843077,0.15022578796561603
5,100,200,elitist,swap,0.8000000000000002,order,0.4,5066.75,4428.75,0.0080,0.0013,638.0,14.405870731018908,0.16174048410061698
5,100,200,elitist,swap,0.4,order,0.6000000000000001,4941.75,4428.75,0.0110,0.0013,513.0,11.583403895004238,0.1179857878564937
5,100,200,elitist,swap,0.6000000000000001,order,0.6000000000000001,5009.25,4428.75,0.0103,0.0013,580.5,13.107535986452163,0.12522610812548804
5,100,200,elitist,swap,0.8000000000000002,order,0.6000000000000001,5001.25,4428.75,0.0099,0.0013,572.5,12.926898108947213,0.13086437863005806
5,100,200,elitist,swap,0.4,order,0.8000000000000002,4941.75,4428.75,0.0124,0.0013,513.0,11.583403895004238,0.1042023276702276
5,100,200,elitist,swap,0.6000000000000001,order,0.8000000000000002,4939.25,4428.75,0.0222,0.0013,510.5,11.526954558283947,0.05854569974445423
5,100,200,elitist,swap,0.8000000000000002,order,0.8000000000000002,4929.25,4428.75,0.0116,0.0013,500.5,11.301157211402767,0.11188941968316506
5,100,200,elitist,insert,0.4,pmx,0.4,5023.75,4428.75,0.0098,0.0013,595.0,13.434942139429864,0.13244419830454954
5,100,200,elitist,insert,0.6000000000000001,pmx,0.4,5151.75,4428.75,0.0101,0.0013,723.0,16.325148179508886,0.1275998127866704
5,100,200,elitist,insert,0.8000000000000002,pmx,0.4,5023.75,4428.75,0.0080,0.0013,595.0,13.434942139429864,0.16216378777064
5,100,200,elitist,insert,0.4,pmx,0.6000000000000001,4939.25,4428.75,0.0108,0.0013,510.5,11.526954558283947,0.11977671067372536
5,100,200,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,4941.75,4428.75,0.0105,0.0013,513.0,11.583403895004238,0.12320856852333069
5,100,200,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,4939.25,4428.75,0.0102,0.0013,510.5,11.526954558283947,0.1272900177420861
5,100,200,elitist,insert,0.4,pmx,0.8000000000000002,4844.25,4428.75,0.0125,0.0013,415.5,9.381879762912789,0.10328058491495246
5,100,200,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,4929.25,4428.75,0.0119,0.0013,500.5,11.301157211402767,0.10917636505616402
5,100,200,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,4929.25,4428.75,0.0121,0.0013,500.5,11.301157211402767,0.10733032557773316
5,100,200,elitist,insert,0.4,order,0.4,5066.75,4428.75,0.0092,0.0013,638.0,14.405870731018908,0.1410397102948784
5,100,200,elitist,insert,0.6000000000000001,order,0.4,5051.25,4428.75,0.0086,0.0013,622.5,14.055884843353084,0.1509703242240496
5,100,200,elitist,insert,0.8000000000000002,order,0.4,5023.75,4428.75,0.0089,0.0013,595.0,13.434942139429864,0.14448936587434083
5,100,200,elitist,insert,0.4,order,0.6000000000000001,5001.25,4428.75,0.0111,0.0013,572.5,12.926898108947213,0.11625506801415718
5,100,200,elitist,insert,0.6000000000000001,order,0.6000000000000001,4954.75,4428.75,0.0104,0.0013,526.0,11.876940445949757,0.12424735558846986
5,100,200,elitist,insert,0.8000000000000002,order,0.6000000000000001,4939.25,4428.75,0.0101,0.0013,510.5,11.526954558283947,0.12861411015449933
5,100,200,elitist,insert,0.4,order,0.8000000000000002,4932.25,4428.75,0.0125,0.0013,503.5,11.36889641546712,0.10373644838476466
5,100,200,elitist,insert,0.6000000000000001,order,0.8000000000000002,4856.75,4428.75,0.0125,0.0013,428.0,9.66412644651426,0.1033491006273811
5,100,200,elitist,insert,0.8000000000000002,order,0.8000000000000002,4929.25,4428.75,0.0114,0.0013,500.5,11.301157211402767,0.11340908088770564
5,100,200,elitist,scramble,0.4,pmx,0.4,5016.25,4428.75,0.0121,0.0013,587.5,13.265594129268976,0.10701645110007654
5,100,200,elitist,scramble,0.6000000000000001,pmx,0.4,5009.25,4428.75,0.0100,0.0013,580.5,13.107535986452163,0.12919923228206526
5,100,200,elitist,scramble,0.8000000000000002,pmx,0.4,5066.75,4428.75,0.0105,0.0013,638.0,14.405870731018908,0.12378195686719637
5,100,200,elitist,scramble,0.4,pmx,0.6000000000000001,4939.25,4428.75,0.0122,0.0013,510.5,11.526954558283947,0.10633608050392963
5,100,200,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,4941.75,4428.75,0.0117,0.0013,513.0,11.583403895004238,0.11053304682748834
5,100,200,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,4932.25,4428.75,0.0103,0.0013,503.5,11.36889641546712,0.12558374867566446
5,100,200,elitist,scramble,0.4,pmx,0.8000000000000002,4844.25,4428.75,0.0138,0.0013,415.5,9.381879762912789,0.09396004204649239
5,100,200,elitist,scramble,0.6000000000000001,pmx,0.8000000000000002,4932.25,4428.75,0.0135,0.0013,503.5,11.36889641546712,0.09612840167836112
5,100,200,elitist,scramble,0.8000000000000002,pmx,0.8000000000000002,4813.75,4428.75,0.0125,0.0013,385.0,8.693197854925202,0.1033295154351987
5,100,200,elitist,scramble,0.4,order,0.4,5187.25,4428.75,0.0098,0.0013,758.5,17.126728760937056,0.1314353428950223
5,100,200,elitist,scramble,0.6000000000000001,order,0.4,5136.25,4428.75,0.0095,0.0013,707.5,15.975162291843077,0.13596816118896812
5,100,200,elitist,scramble,0.8000000000000002,order,0.4,5256.25,4428.75,0.0086,0.0013,827.5,18.684730454417164,0.15112095562761563
5,100,200,elitist,scramble,0.4,order,0.6000000000000001,4946.25,4428.75,0.0115,0.0013,517.5,11.68501270110076,0.11272912816059873
5,100,200,elitist,scramble,0.6000000000000001,order,0.6000000000000001,5001.25,4428.75,0.0112,0.0013,572.5,12.926898108947213,0.11553332344528021
5,100,200,elitist,scramble,0.8000000000000002,order,0.6000000000000001,4946.25,4428.75,0.0113,0.0013,517.5,11.68501270110076,0.11467559518802052
5,100,200,elitist,scramble,0.4,order,0.8000000000000002,4929.25,4428.75,0.0140,0.0013,500.5,11.301157211402767,0.09246545133883904
5,100,200,elitist,scramble,0.6000000000000001,order,0.8000000000000002,4939.25,4428.75,0.0225,0.0013,510.5,11.526954558283947,0.05762076319098796
5,100,200,elitist,scramble,0.8000000000000002,order,0.8000000000000002,4939.25,4428.75,0.0119,0.0013,510.5,11.526954558283947,0.10884509831320491
5,100,200,elitist,reverse,0.4,pmx,0.4,5009.25,4428.75,0.0097,0.0013,580.5,13.107535986452163,0.13330550815343617
5,100,200,elitist,reverse,0.6000000000000001,pmx,0.4,5051.25,4428.75,0.0085,0.0013,622.5,14.055884843353084,0.15143573848802977
5,100,200,elitist,reverse,0.8000000000000002,pmx,0.4,5009.25,4428.75,0.0086,0.0013,580.5,13.107535986452163,0.15058673810378634
5,100,200,elitist,reverse,0.4,pmx,0.6000000000000001,4929.25,4428.75,0.0111,0.0013,500.5,11.301157211402767,0.11696581075573288
5,100,200,elitist,reverse,0.6000000000000001,pmx,0.6000000000000001,4856.75,4428.75,0.0107,0.0013,428.0,9.66412644651426,0.1207181013106624
5,100,200,elitist,reverse,0.8000000000000002,pmx,0.6000000000000001,4856.75,4428.75,0.0103,0.0013,428.0,9.66412644651426,0.1256792716376628
5,100,200,elitist,reverse,0.4,pmx,0.8000000000000002,4844.25,4428.75,0.0125,0.0013,415.5,9.381879762912789,0.1039440913510113
5,100,200,elitist,reverse,0.6000000000000001,pmx,0.8000000000000002,4844.25,4428.75,0.0119,0.0013,415.5,9.381879762912789,0.1086260897282652
5,100,200,elitist,reverse,0.8000000000000002,pmx,0.8000000000000002,4744.75,4428.75,0.0120,0.0013,316.0,7.1351961614451085,0.1078014076710162
5,100,200,elitist,reverse,0.4,order,0.4,5151.75,4428.75,0.0093,0.0013,723.0,16.325148179508886,0.13912520922637273
5,100,200,elitist,reverse,0.6000000000000001,order,0.4,5256.25,4428.75,0.0086,0.0013,827.5,18.684730454417164,0.15049529960531036
5,100,200,elitist,reverse,0.8000000000000002,order,0.4,5151.75,4428.75,0.0081,0.0013,723.0,16.325148179508886,0.15947923954372623
5,100,200,elitist,reverse,0.4,order,0.6000000000000001,4946.25,4428.75,0.0108,0.0013,517.5,11.68501270110076,0.11988204823780313
5,100,200,elitist,reverse,0.6000000000000001,order,0.6000000000000001,4946.25,4428.75,0.0099,0.0013,517.5,11.68501270110076,0.13012111492936235
5,100,200,elitist,reverse,0.8000000000000002,order,0.6000000000000001,5016.25,4428.75,0.0096,0.0013,587.5,13.265594129268976,0.13456220725056142
5,100,200,elitist,reverse,0.4,order,0.8000000000000002,4941.75,4428.75,0.0121,0.0013,513.0,11.583403895004238,0.1067461863743148
5,100,200,elitist,reverse,0.6000000000000001,order,0.8000000000000002,4856.75,4428.75,0.0117,0.0013,428.0,9.66412644651426,0.11065417647536326
5,100,200,elitist,reverse,0.8000000000000002,order,0.8000000000000002,4939.25,4428.75,0.0112,0.0013,510.5,11.526954558283947,0.11578110162653416
5,100,50,elitist,swap,0.4,pmx,0.4,3666.0,3155.0,0.0031,0.0018,511.0,16.196513470681452,0.5720372177602667
5,100,50,elitist,swap,0.6000000000000001,pmx,0.4,3652.0,3155.0,0.0030,0.0018,497.0,15.752773375594302,0.5844362285183464
5,100,50,elitist,swap,0.8000000000000002,pmx,0.4,3675.0,3155.0,0.0023,0.0018,520.0,16.48177496038035,0.7699109932694269
5,100,50,elitist,swap,0.4,pmx,0.6000000000000001,3642.0,3155.0,0.0027,0.0018,487.0,15.435816164817751,0.6456086198050281
5,100,50,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,3649.0,3155.0,0.0027,0.0018,494.0,15.657686212361327,0.6651173641088891
5,100,50,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,3649.0,3155.0,0.0025,0.0018,494.0,15.657686212361327,0.7094960248096983
5,100,50,elitist,swap,0.4,pmx,0.8000000000000002,3601.0,3155.0,0.0030,0.0018,446.0,14.13629160063391,0.5825422222222222
5,100,50,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,3457.0,3155.0,0.0029,0.0018,302.0,9.572107765451662,0.6062106311225309
5,100,50,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,3601.0,3155.0,0.0029,0.0018,446.0,14.13629160063391,0.6156525483160727
5,100,50,elitist,swap,0.4,order,0.4,3665.0,3155.0,0.0021,0.0018,510.0,16.1648177496038,0.8191999999999999
5,100,50,elitist,swap,0.6000000000000001,order,0.4,3717.0,3155.0,0.0021,0.0018,562.0,17.812995245641844,0.8421357724484104
5,100,50,elitist,swap,0.8000000000000002,order,0.4,3666.0,3155.0,0.0019,0.0018,511.0,16.196513470681452,0.9210378431133341
5,100,50,elitist,swap,0.4,order,0.6000000000000001,3652.0,3155.0,0.0026,0.0018,497.0,15.752773375594302,0.6728829946524064
5,100,50,elitist,swap,0.6000000000000001,order,0.6000000000000001,3506.0,3155.0,0.0024,0.0018,351.0,11.125198098256732,0.7422817028807394
5,100,50,elitist,swap,0.8000000000000002,order,0.6000000000000001,3642.0,3155.0,0.0023,0.0018,487.0,15.435816164817751,0.7552012803841152
5,100,50,elitist,swap,0.4,order,0.8000000000000002,3601.0,3155.0,0.0030,0.0018,446.0,14.13629160063391,0.5985687148180449
5,100,50,elitist,swap,0.6000000000000001,order,0.8000000000000002,3668.0,3155.0,0.0032,0.0018,513.0,16.259904912836774,0.5576707933224996
5,100,50,elitist,swap,0.8000000000000002,order,0.8000000000000002,3649.0,3155.0,0.0030,0.0018,494.0,15.657686212361327,0.5972901265822784
5,100,50,elitist,insert,0.4,pmx,0.4,3666.0,3155.0,0.0029,0.0018,511.0,16.196513470681452,0.612754419284149
5,100,50,elitist,insert,0.6000000000000001,pmx,0.4,3717.0,3155.0,0.0026,0.0018,562.0,17.812995245641844,0.6844118574925211
5,100,50,elitist,insert,0.8000000000000002,pmx,0.4,3652.0,3155.0,0.0052,0.0018,497.0,15.752773375594302,0.34086176351076797
5,100,50,elitist,insert,0.4,pmx,0.6000000000000001,3603.0,3155.0,0.0031,0.0018,448.0,14.199683042789218,0.5766687442713108
5,100,50,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,3579.0,3155.0,0.0030,0.0018,424.0,13.438985736925517,0.5997574833174452
5,100,50,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,3642.0,3155.0,0.0025,0.0018,487.0,15.435816164817751,0.7067066554338669
5,100,50,elitist,insert,0.4,pmx,0.8000000000000002,3579.0,3155.0,0.0033,0.0018,424.0,13.438985736925517,0.5435383153347733
5,100,50,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,3601.0,3155.0,0.0036,0.0018,446.0,14.13629160063391,0.4906575160850068
5,100,50,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,3603.0,3155.0,0.0029,0.0018,448.0,14.199683042789218,0.6001388871224165
5,100,50,elitist,insert,0.4,order,0.4,3666.0,3155.0,0.0022,0.0018,511.0,16.196513470681452,0.7927076018479631
5,100,50,elitist,insert,0.6000000000000001,order,0.4,3666.0,3155.0,0.0022,0.0018,511.0,16.196513470681452,0.8172491015371293
5,100,50,elitist,insert,0.8000000000000002,order,0.4,3665.0,3155.0,0.0020,0.0018,510.0,16.1648177496038,0.8979242626070408
5,100,50,elitist,insert,0.4,order,0.6000000000000001,3577.0,3155.0,0.0027,0.0018,422.0,13.37559429477021,0.6628981648959522
5,100,50,elitist,insert,0.6000000000000001,order,0.6000000000000001,3652.0,3155.0,0.0025,0.0018,497.0,15.752773375594302,0.6990506666666666
5,100,50,elitist,insert,0.8000000000000002,order,0.6000000000000001,3668.0,3155.0,0.0025,0.0018,513.0,16.259904912836774,0.7136541450042537
5,100,50,elitist,insert,0.4,order,0.8000000000000002,3579.0,3155.0,0.0031,0.0018,424.0,13.438985736925517,0.5765366323024055
5,100,50,elitist,insert,0.6000000000000001,order,0.8000000000000002,3601.0,3155.0,0.0028,0.0018,446.0,14.13629160063391,0.635714651397777
5,100,50,elitist,insert,0.8000000000000002,order,0.8000000000000002,3579.0,3155.0,0.0028,0.0018,424.0,13.438985736925517,0.6299330162703379
5,100,50,elitist,scramble,0.4,pmx,0.4,3666.0,3155.0,0.0023,0.0018,511.0,16.196513470681452,0.7805776674937965
5,100,50,elitist,scramble,0.6000000000000001,pmx,0.4,3666.0,3155.0,0.0020,0.0018,511.0,16.196513470681452,0.8732069396252602
5,100,50,elitist,scramble,0.8000000000000002,pmx,0.4,3652.0,3155.0,0.0020,0.0018,497.0,15.752773375594302,0.8987794285714286
5,100,50,elitist,scramble,0.4,pmx,0.6000000000000001,3666.0,3155.0,0.0025,0.0018,511.0,16.196513470681452,0.704793427931292
5,100,50,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,3579.0,3155.0,0.0025,0.0018,424.0,13.438985736925517,0.6942296275862069
5,100,50,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,3649.0,3155.0,0.0024,0.0018,494.0,15.657686212361327,0.7347685839416058
5,100,50,elitist,scramble,0.4,pmx,0.8000000000000002,3649.0,3155.0,0.0031,0.0018,494.0,15.657686212361327,0.5722106412005457
5,100,50,elitist,scramble,0.6000000000000001,pmx,0.8000000000000002,3577.0,3155.0,0.0029,0.0018,422.0,13.37559429477021,0.6092436410587475
5,100,50,elitist,scramble,0.8000000000000002,pmx,0.8000000000000002,3601.0,3155.0,0.0028,0.0018,446.0,14.13629160063391,0.6281510275397287
5,100,50,elitist,scramble,0.4,order,0.4,3722.0,3155.0,0.0024,0.0018,567.0,17.97147385103011,0.7319902268760907
5,100,50,elitist,scramble,0.6000000000000001,order,0.4,3738.0,3155.0,0.0021,0.0018,583.0,18.478605388272584,0.8204463377526624
5,100,50,elitist,scramble,0.8000000000000002,order,0.4,3722.0,3155.0,0.0019,0.0018,567.0,17.97147385103011,0.9331043381535039
5,100,50,elitist,scramble,0.4,order,0.6000000000000001,3603.0,3155.0,0.0025,0.0018,448.0,14.199683042789218,0.6967282392026578
5,100,50,elitist,scramble,0.6000000000000001,order,0.6000000000000001,3628.0,3155.0,0.0025,0.0018,473.0,14.992076069730587,0.7093626984872686
5,100,50,elitist,scramble,0.8000000000000002,order,0.6000000000000001,3642.0,3155.0,0.0023,0.0018,487.0,15.435816164817751,0.7661606657195047
5,100,50,elitist,scramble,0.4,order,0.8000000000000002,3603.0,3155.0,0.0029,0.0018,448.0,14.199683042789218,0.6000434907010014
5,100,50,elitist,scramble,0.6000000000000001,order,0.8000000000000002,3579.0,3155.0,0.0030,0.0018,424.0,13.438985736925517,0.5846172525940839
5,100,50,elitist,scramble,0.8000000000000002,order,0.8000000000000002,3649.0,3155.0,0.0028,0.0018,494.0,15.657686212361327,0.620816314447825
5,100,50,elitist,reverse,0.4,pmx,0.4,3652.0,3155.0,0.0022,0.0018,497.0,15.752773375594302,0.7887324697033012
5,100,50,elitist,reverse,0.6000000000000001,pmx,0.4,3652.0,3155.0,0.0021,0.0018,497.0,15.752773375594302,0.853947200542925
5,100,50,elitist,reverse,0.8000000000000002,pmx,0.4,3740.0,3155.0,0.0019,0.0018,585.0,18.54199683042789,0.9194674461088783
5,100,50,elitist,reverse,0.4,pmx,0.6000000000000001,3449.0,3155.0,0.0025,0.0018,294.0,9.318541996830433,0.6991801444711984
5,100,50,elitist,reverse,0.6000000000000001,pmx,0.6000000000000001,3642.0,3155.0,0.0025,0.0018,487.0,15.435816164817751,0.7060457495557841
5,100,50,elitist,reverse,0.8000000000000002,pmx,0.6000000000000001,3666.0,3155.0,0.0023,0.0018,511.0,16.196513470681452,0.7764034553681612
5,100,50,elitist,reverse,0.4,pmx,0.8000000000000002,3498.0,3155.0,0.0031,0.0018,343.0,10.871632329635503,0.5792793063761221
5,100,50,elitist,reverse,0.6000000000000001,pmx,0.8000000000000002,3601.0,3155.0,0.0031,0.0018,446.0,14.13629160063391,0.5734275558256114
5,100,50,elitist,reverse,0.8000000000000002,pmx,0.8000000000000002,3649.0,3155.0,0.0028,0.0018,494.0,15.657686212361327,0.6294078532721967
5,100,50,elitist,reverse,0.4,order,0.4,3740.0,3155.0,0.0022,0.0018,585.0,18.54199683042789,0.8021405864853378
5,100,50,elitist,reverse,0.6000000000000001,order,0.4,3717.0,3155.0,0.0020,0.0018,562.0,17.812995245641844,0.8615482369051695
5,100,50,elitist,reverse,0.8000000000000002,order,0.4,3747.0,3155.0,0.0019,0.0018,592.0,18.76386687797148,0.9124664249456127
5,100,50,elitist,reverse,0.4,order,0.6000000000000001,3666.0,3155.0,0.0025,0.0018,511.0,16.196513470681452,0.7061117845117845
5,100,50,elitist,reverse,0.6000000000000001,order,0.6000000000000001,3642.0,3155.0,0.0025,0.0018,487.0,15.435816164817751,0.7036111090400745
5,100,50,elitist,reverse,0.8000000000000002,order,0.6000000000000001,3649.0,3155.0,0.0024,0.0018,494.0,15.657686212361327,0.7339114610673666
5,100,50,elitist,reverse,0.4,order,0.8000000000000002,3506.0,3155.0,0.0031,0.0018,351.0,11.125198098256732,0.5773743652493117
5,100,50,elitist,reverse,0.6000000000000001,order,0.8000000000000002,3628.0,3155.0,0.0028,0.0018,473.0,14.992076069730587,0.6331024905660377
5,100,50,elitist,reverse,0.8000000000000002,order,0.8000000000000002,3652.0,3155.0,0.0030,0.0018,497.0,15.752773375594302,0.5993765639885678
5,100,100,elitist,swap,0.4,pmx,0.4,3701.0,3155.0,0.0043,0.0018,546.0,17.30586370839937,0.4158265697290152
5,100,100,elitist,swap,0.6000000000000001,pmx,0.4,3666.0,3155.0,0.0044,0.0018,511.0,16.196513470681452,0.406337308934338
5,100,100,elitist,swap,0.8000000000000002,pmx,0.4,3666.0,3155.0,0.0039,0.0018,511.0,16.196513470681452,0.4507850011941724
5,100,100,elitist,swap,0.4,pmx,0.6000000000000001,3601.0,3155.0,0.0054,0.0018,446.0,14.13629160063391,0.32820706864322047
5,100,100,elitist,swap,0.6000000000000001,pmx,0.6000000000000001,3642.0,3155.0,0.0051,0.0018,487.0,15.435816164817751,0.3480108417073845
5,100,100,elitist,swap,0.8000000000000002,pmx,0.6000000000000001,3603.0,3155.0,0.0049,0.0018,448.0,14.199683042789218,0.3618899050905953
5,100,100,elitist,swap,0.4,pmx,0.8000000000000002,3577.0,3155.0,0.0061,0.0018,422.0,13.37559429477021,0.2919920792079208
5,100,100,elitist,swap,0.6000000000000001,pmx,0.8000000000000002,3506.0,3155.0,0.0062,0.0018,351.0,11.125198098256732,0.28697533830013683
5,100,100,elitist,swap,0.8000000000000002,pmx,0.8000000000000002,3579.0,3155.0,0.0058,0.0018,424.0,13.438985736925517,0.30805235841357925
5,100,100,elitist,swap,0.4,order,0.4,3722.0,3155.0,0.0044,0.0018,567.0,17.97147385103011,0.406118730500269
5,100,100,elitist,swap,0.6000000000000001,order,0.4,3738.0,3155.0,0.0042,0.0018,583.0,18.478605388272584,0.42373840713924904
5,100,100,elitist,swap,0.8000000000000002,order,0.4,3701.0,3155.0,0.0039,0.0018,546.0,17.30586370839937,0.45245997842502694
5,100,100,elitist,swap,0.4,order,0.6000000000000001,3652.0,3155.0,0.0052,0.0018,497.0,15.752773375594302,0.34256305640001816
5,100,100,elitist,swap,0.6000000000000001,order,0.6000000000000001,3652.0,3155.0,0.0049,0.0018,497.0,15.752773375594302,0.3621676676580639
5,100,100,elitist,swap,0.8000000000000002,order,0.6000000000000001,3649.0,3155.0,0.0048,0.0018,494.0,15.657686212361327,0.37154267716535433
5,100,100,elitist,swap,0.4,order,0.8000000000000002,3601.0,3155.0,0.0061,0.0018,446.0,14.13629160063391,0.2918340626207963
5,100,100,elitist,swap,0.6000000000000001,order,0.8000000000000002,3579.0,3155.0,0.0059,0.0018,424.0,13.438985736925517,0.3035562381890555
5,100,100,elitist,swap,0.8000000000000002,order,0.8000000000000002,3601.0,3155.0,0.0057,0.0018,446.0,14.13629160063391,0.31574368282380494
5,100,100,elitist,insert,0.4,pmx,0.4,3668.0,3155.0,0.0044,0.0018,513.0,16.259904912836774,0.40450852978997
5,100,100,elitist,insert,0.6000000000000001,pmx,0.4,3675.0,3155.0,0.0041,0.0018,520.0,16.48177496038035,0.4353195640892579
5,100,100,elitist,insert,0.8000000000000002,pmx,0.4,3717.0,3155.0,0.0041,0.0018,562.0,17.812995245641844,0.4355707148214389
5,100,100,elitist,insert,0.4,pmx,0.6000000000000001,3601.0,3155.0,0.0055,0.0018,446.0,14.13629160063391,0.3237317096179409
5,100,100,elitist,insert,0.6000000000000001,pmx,0.6000000000000001,3649.0,3155.0,0.0051,0.0018,494.0,15.657686212361327,0.3515925674102361
5,100,100,elitist,insert,0.8000000000000002,pmx,0.6000000000000001,3642.0,3155.0,0.0148,0.0018,487.0,15.435816164817751,0.12084042447620724
5,100,100,elitist,insert,0.4,pmx,0.8000000000000002,3601.0,3155.0,0.0064,0.0018,446.0,14.13629160063391,0.28096264374232444
5,100,100,elitist,insert,0.6000000000000001,pmx,0.8000000000000002,3506.0,3155.0,0.0060,0.0018,351.0,11.125198098256732,0.2990709554745682
5,100,100,elitist,insert,0.8000000000000002,pmx,0.8000000000000002,3577.0,3155.0,0.0057,0.0018,422.0,13.37559429477021,0.31528218491606114
5,100,100,elitist,insert,0.4,order,0.4,3717.0,3155.0,0.0044,0.0018,562.0,17.812995245641844,0.4065342307899413
5,100,100,elitist,insert,0.6000000000000001,order,0.4,3722.0,3155.0,0.0042,0.0018,567.0,17.97147385103011,0.42550567547765317
5,100,100,elitist,insert,0.8000000000000002,order,0.4,3701.0,3155.0,0.0039,0.0018,546.0,17.30586370839937,0.45278560633321335
5,100,100,elitist,insert,0.4,order,0.6000000000000001,3628.0,3155.0,0.0053,0.0018,473.0,14.992076069730587,0.33884238588932275
5,100,100,elitist,insert,0.6000000000000001,order,0.6000000000000001,3628.0,3155.0,0.0050,0.0018,473.0,14.992076069730587,0.3543151492397222
5,100,100,elitist,insert,0.8000000000000002,order,0.6000000000000001,3652.0,3155.0,0.0048,0.0018,497.0,15.752773375594302,0.37196369906882787
5,100,100,elitist,insert,0.4,order,0.8000000000000002,3628.0,3155.0,0.0062,0.0018,473.0,14.992076069730587,0.2879494717571227
5,100,100,elitist,insert,0.6000000000000001,order,0.8000000000000002,3642.0,3155.0,0.0059,0.0018,487.0,15.435816164817751,0.30036790133280283
5,100,100,elitist,insert,0.8000000000000002,order,0.8000000000000002,3603.0,3155.0,0.0057,0.0018,448.0,14.199683042789218,0.31380137162808097
5,100,100,elitist,scramble,0.4,pmx,0.4,3665.0,3155.0,0.0046,0.0018,510.0,16.1648177496038,0.3874844590433176
5,100,100,elitist,scramble,0.6000000000000001,pmx,0.4,3675.0,3155.0,0.0044,0.0018,520.0,16.48177496038035,0.4087572929074174
5,100,100,elitist,scramble,0.8000000000000002,pmx,0.4,3652.0,3155.0,0.0039,0.0018,497.0,15.752773375594302,0.45883962562294883
5,100,100,elitist,scramble,0.4,pmx,0.6000000000000001,3603.0,3155.0,0.0063,0.0018,448.0,14.199683042789218,0.2836118407212622
5,100,100,elitist,scramble,0.6000000000000001,pmx,0.6000000000000001,3603.0,3155.0,0.0052,0.0018,448.0,14.199683042789218,0.3424232220609579
5,100,100,elitist,scramble,0.8000000000000002,pmx,0.6000000000000001,3652.0,3155.0,0.0050,0.0018,497.0,15.752773375594302,0.3598544899904671
