n,generations,population_size,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,80000,150,swap,0.4,order,0.8000000000000002,6929.25,6473.75,0.0082,0.0013,455.5,7.036107356632556,0.15673331225387335
5,80000,150,swap,0.6000000000000001,order,0.8000000000000002,7029.75,6473.75,0.0081,0.0013,556.0,8.588530604363783,0.16047428335982106
5,80000,150,swap,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0081,0.0013,491.5,7.592199266267613,0.16021494431874944
5,80000,150,insert,0.4,pmx,0.4,7217.25,6473.75,0.0056,0.0013,743.5,11.484842633713072,0.22914877915528473
5,80000,150,insert,0.6000000000000001,pmx,0.4,7289.75,6473.75,0.0056,0.0013,816.0,12.604749951728138,0.23096387665198237
5,80000,150,insert,0.8000000000000002,pmx,0.4,7244.25,6473.75,0.0055,0.0013,770.5,11.901911565939372,0.23328606511787103
5,80000,150,insert,0.4,pmx,0.6000000000000001,6965.25,6473.75,0.0068,0.0013,491.5,7.592199266267613,0.18890643015521064
5,80000,150,insert,0.6000000000000001,pmx,0.6000000000000001,7109.75,6473.75,0.0069,0.0013,636.0,9.824290403552808,0.1880270078278561
5,80000,150,insert,0.8000000000000002,pmx,0.6000000000000001,6929.25,6473.75,0.0070,0.0013,455.5,7.036107356632556,0.18436501098901098
5,80000,150,insert,0.4,pmx,0.8000000000000002,6857.75,6473.75,0.0083,0.0013,384.0,5.93164703610735,0.15521193282095075
5,80000,150,insert,0.6000000000000001,pmx,0.8000000000000002,6860.25,6473.75,0.0099,0.0013,386.5,5.970264529832008,0.13127079952813153
5,80000,150,insert,0.8000000000000002,pmx,0.8000000000000002,6860.25,6473.75,0.0087,0.0013,386.5,5.970264529832008,0.14825294869354794
5,80000,150,insert,0.4,order,0.4,7244.25,6473.75,0.0058,0.0013,770.5,11.901911565939372,0.22092278270734572
5,80000,150,insert,0.6000000000000001,order,0.4,7244.25,6473.75,0.0060,0.0013,770.5,11.901911565939372,0.21445802163225172
5,80000,150,insert,0.8000000000000002,order,0.4,7289.75,6473.75,0.0063,0.0013,816.0,12.604749951728138,0.20627204358023757
5,80000,150,insert,0.4,order,0.6000000000000001,7119.75,6473.75,0.0074,0.0013,646.0,9.97876037845144,0.17361635356301344
5,80000,150,insert,0.6000000000000001,order,0.6000000000000001,7217.25,6473.75,0.0069,0.0013,743.5,11.484842633713072,0.18829972718168317
5,80000,150,insert,0.8000000000000002,order,0.6000000000000001,7029.75,6473.75,0.0068,0.0013,556.0,8.588530604363783,0.1907101955160715
5,80000,150,insert,0.4,order,0.8000000000000002,6860.25,6473.75,0.0080,0.0013,386.5,5.970264529832008,0.1611763287023352
5,80000,150,insert,0.6000000000000001,order,0.8000000000000002,7029.75,6473.75,0.0080,0.0013,556.0,8.588530604363783,0.16147225775882493
5,80000,150,insert,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0082,0.0013,491.5,7.592199266267613,0.1578494977274701
5,80000,150,scramble,0.4,pmx,0.4,7323.75,6473.75,0.0057,0.0013,850.0,13.129947866383475,0.22496060731083423
5,80000,150,scramble,0.6000000000000001,pmx,0.4,7217.25,6473.75,0.0065,0.0013,743.5,11.484842633713072,0.19832667224384387
5,80000,150,scramble,0.8000000000000002,pmx,0.4,7253.75,6473.75,0.0088,0.0013,780.0,12.048658042093066,0.14678031657155163
5,80000,150,scramble,0.4,pmx,0.6000000000000001,6880.25,6473.75,0.0084,0.0013,406.5,6.279204479629271,0.15370680498393188
5,80000,150,scramble,0.6000000000000001,pmx,0.6000000000000001,7089.75,6473.75,0.0077,0.0013,616.0,9.515350453755545,0.16852924522470172
5,80000,150,scramble,0.8000000000000002,pmx,0.6000000000000001,7089.75,6473.75,0.0074,0.0013,616.0,9.515350453755545,0.17512751565762003
5,80000,150,scramble,0.4,pmx,0.8000000000000002,6880.25,6473.75,0.0084,0.0013,406.5,6.279204479629271,0.15440758927307224
5,80000,150,scramble,0.6000000000000001,pmx,0.8000000000000002,6860.25,6473.75,0.0083,0.0013,386.5,5.970264529832008,0.15614980955926572
5,80000,150,scramble,0.8000000000000002,pmx,0.8000000000000002,6860.25,6473.75,0.0082,0.0013,386.5,5.970264529832008,0.15849185245472777
5,80000,150,scramble,0.4,order,0.4,7251.75,6473.75,0.0057,0.0013,778.0,12.017764047113346,0.22655898948768022
5,80000,150,scramble,0.6000000000000001,order,0.4,7253.75,6473.75,0.0057,0.0013,780.0,12.048658042093066,0.22698339855132793
5,80000,150,scramble,0.8000000000000002,order,0.4,7323.75,6473.75,0.0056,0.0013,850.0,13.129947866383475,0.23092475012705402
5,80000,150,scramble,0.4,order,0.6000000000000001,7168.25,6473.75,0.0071,0.0013,694.5,10.727939756709787,0.18290547784374894
5,80000,150,scramble,0.6000000000000001,order,0.6000000000000001,7184.25,6473.75,0.0069,0.0013,710.5,10.975091716547595,0.1864581335704271
5,80000,150,scramble,0.8000000000000002,order,0.6000000000000001,7109.75,6473.75,0.0163,0.0013,636.0,9.824290403552808,0.07965691078289579
5,80000,150,scramble,0.4,order,0.8000000000000002,6929.25,6473.75,0.0086,0.0013,455.5,7.036107356632556,0.14973897951337398
5,80000,150,scramble,0.6000000000000001,order,0.8000000000000002,7089.75,6473.75,0.0084,0.0013,616.0,9.515350453755545,0.15368514332421995
5,80000,150,scramble,0.8000000000000002,order,0.8000000000000002,6929.25,6473.75,0.0093,0.0013,455.5,7.036107356632556,0.13863705059750825
5,80000,150,reverse,0.4,pmx,0.4,7289.75,6473.75,0.0066,0.0013,816.0,12.604749951728138,0.19651116156701626
5,80000,150,reverse,0.6000000000000001,pmx,0.4,7244.25,6473.75,0.0057,0.0013,770.5,11.901911565939372,0.22673799068529607
5,80000,150,reverse,0.8000000000000002,pmx,0.4,7244.25,6473.75,0.0058,0.0013,770.5,11.901911565939372,0.22323828863868986
5,80000,150,reverse,0.4,pmx,0.6000000000000001,7109.75,6473.75,0.0075,0.0013,636.0,9.824290403552808,0.1732137361415547
5,80000,150,reverse,0.6000000000000001,pmx,0.6000000000000001,7217.25,6473.75,0.0072,0.0013,743.5,11.484842633713072,0.17870916063059225
5,80000,150,reverse,0.8000000000000002,pmx,0.6000000000000001,6929.25,6473.75,0.0076,0.0013,455.5,7.036107356632556,0.1703137654224582
5,80000,150,reverse,0.4,pmx,0.8000000000000002,6860.25,6473.75,0.0083,0.0013,386.5,5.970264529832008,0.1558775071469411
5,80000,150,reverse,0.6000000000000001,pmx,0.8000000000000002,6880.25,6473.75,0.0089,0.0013,406.5,6.279204479629271,0.14489636735670058
5,80000,150,reverse,0.8000000000000002,pmx,0.8000000000000002,6929.25,6473.75,0.0083,0.0013,455.5,7.036107356632556,0.15517659513916557
5,80000,150,reverse,0.4,order,0.4,7349.25,6473.75,0.0059,0.0013,875.5,13.523846302374977,0.21935853884217724
5,80000,150,reverse,0.6000000000000001,order,0.4,7343.75,6473.75,0.0060,0.0013,870.0,13.438887816180724,0.21650169545364303
5,80000,150,reverse,0.8000000000000002,order,0.4,7289.75,6473.75,0.0055,0.0013,816.0,12.604749951728138,0.23360589520586092
5,80000,150,reverse,0.4,order,0.6000000000000001,7109.75,6473.75,0.0068,0.0013,636.0,9.824290403552808,0.19099075974640092
5,80000,150,reverse,0.6000000000000001,order,0.6000000000000001,7119.75,6473.75,0.0069,0.0013,646.0,9.97876037845144,0.1871107786280498
5,80000,150,reverse,0.8000000000000002,order,0.6000000000000001,7244.25,6473.75,0.0070,0.0013,770.5,11.901911565939372,0.1850030604281885
5,80000,150,reverse,0.4,order,0.8000000000000002,6965.25,6473.75,0.0080,0.0013,491.5,7.592199266267613,0.1616302119460501
5,80000,150,reverse,0.6000000000000001,order,0.8000000000000002,6965.25,6473.75,0.0081,0.0013,491.5,7.592199266267613,0.1596660380673499
5,80000,150,reverse,0.8000000000000002,order,0.8000000000000002,6880.25,6473.75,0.0080,0.0013,406.5,6.279204479629271,0.1621252140818268
5,80000,200,swap,0.4,pmx,0.4,7251.75,6473.75,0.0077,0.0013,778.0,12.017764047113346,0.1676225890743644
5,80000,200,swap,0.6000000000000001,pmx,0.4,7253.75,6473.75,0.0074,0.0013,780.0,12.048658042093066,0.17396532559104105
5,80000,200,swap,0.8000000000000002,pmx,0.4,7289.75,6473.75,0.0076,0.0013,816.0,12.604749951728138,0.17013839241138293
5,80000,200,swap,0.4,pmx,0.6000000000000001,7217.25,6473.75,0.0098,0.0013,743.5,11.484842633713072,0.1318995428046155
5,80000,200,swap,0.6000000000000001,pmx,0.6000000000000001,6929.25,6473.75,0.0093,0.0013,455.5,7.036107356632556,0.13877112898299906
5,80000,200,swap,0.8000000000000002,pmx,0.6000000000000001,7184.25,6473.75,0.0097,0.0013,710.5,10.975091716547595,0.13302581668252458
5,80000,200,swap,0.4,pmx,0.8000000000000002,6860.25,6473.75,0.0110,0.0013,386.5,5.970264529832008,0.11767259857133608
5,80000,200,swap,0.6000000000000001,pmx,0.8000000000000002,6880.25,6473.75,0.0117,0.0013,406.5,6.279204479629271,0.1107260823653643
5,80000,200,swap,0.8000000000000002,pmx,0.8000000000000002,6929.25,6473.75,0.0156,0.0013,455.5,7.036107356632556,0.0832876899812119
5,80000,200,swap,0.4,order,0.4,7343.75,6473.75,0.0094,0.0013,870.0,13.438887816180724,0.13760839895013122
5,80000,200,swap,0.6000000000000001,order,0.4,7323.75,6473.75,0.0085,0.0013,850.0,13.129947866383475,0.15290508132361189
5,80000,200,swap,0.8000000000000002,order,0.4,7349.25,6473.75,0.0078,0.0013,875.5,13.523846302374977,0.16504011138688782
5,80000,200,swap,0.4,order,0.6000000000000001,7119.75,6473.75,0.0108,0.0013,646.0,9.97876037845144,0.12032384146879689
5,80000,200,swap,0.6000000000000001,order,0.6000000000000001,7217.25,6473.75,0.0106,0.0013,743.5,11.484842633713072,0.122047524397887
5,80000,200,swap,0.8000000000000002,order,0.6000000000000001,7184.25,6473.75,0.0108,0.0013,710.5,10.975091716547595,0.1197451454924783
5,80000,200,swap,0.4,order,0.8000000000000002,6965.25,6473.75,0.0130,0.0013,491.5,7.592199266267613,0.09982415876386803
5,80000,200,swap,0.6000000000000001,order,0.8000000000000002,6965.25,6473.75,0.0157,0.0013,491.5,7.592199266267613,0.08274546558212942
5,80000,200,swap,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0129,0.0013,491.5,7.592199266267613,0.10027576872149477
5,80000,200,insert,0.4,pmx,0.4,7119.75,6473.75,0.0080,0.0013,646.0,9.97876037845144,0.16053570440158987
5,80000,200,insert,0.6000000000000001,pmx,0.4,7217.25,6473.75,0.0082,0.0013,743.5,11.484842633713072,0.1584411925379206
5,80000,200,insert,0.8000000000000002,pmx,0.4,7184.25,6473.75,0.0090,0.0013,710.5,10.975091716547595,0.14296264289459884
5,80000,200,insert,0.4,pmx,0.6000000000000001,7029.75,6473.75,0.0211,0.0013,556.0,8.588530604363783,0.0614030990990991
5,80000,200,insert,0.6000000000000001,pmx,0.6000000000000001,7089.75,6473.75,0.0098,0.0013,616.0,9.515350453755545,0.13228353914456925
5,80000,200,insert,0.8000000000000002,pmx,0.6000000000000001,7109.75,6473.75,0.0100,0.0013,636.0,9.824290403552808,0.12912580102777843
5,80000,200,insert,0.4,pmx,0.8000000000000002,7089.75,6473.75,0.0120,0.0013,616.0,9.515350453755545,0.10748901374021724
5,80000,200,insert,0.6000000000000001,pmx,0.8000000000000002,6860.25,6473.75,0.0112,0.0013,386.5,5.970264529832008,0.11601266382978723
5,80000,200,insert,0.8000000000000002,pmx,0.8000000000000002,6857.75,6473.75,0.0119,0.0013,384.0,5.93164703610735,0.10879948918509058
5,80000,200,insert,0.4,order,0.4,7397.75,6473.75,0.0078,0.0013,924.0,14.273025680633324,0.16466132753518148
5,80000,200,insert,0.6000000000000001,order,0.4,7323.75,6473.75,0.0076,0.0013,850.0,13.129947866383475,0.17048416971516117
5,80000,200,insert,0.8000000000000002,order,0.4,7289.75,6473.75,0.0077,0.0013,816.0,12.604749951728138,0.16831594999228275
5,80000,200,insert,0.4,order,0.6000000000000001,7244.25,6473.75,0.0095,0.0013,770.5,11.901911565939372,0.13611071392910634
5,80000,200,insert,0.6000000000000001,order,0.6000000000000001,7168.25,6473.75,0.0092,0.0013,694.5,10.727939756709787,0.14029577254599254
5,80000,200,insert,0.8000000000000002,order,0.6000000000000001,7244.25,6473.75,0.0091,0.0013,770.5,11.901911565939372,0.14235797608479975
5,80000,200,insert,0.4,order,0.8000000000000002,7109.75,6473.75,0.0111,0.0013,636.0,9.824290403552808,0.11663804226918797
5,80000,200,insert,0.6000000000000001,order,0.8000000000000002,7119.75,6473.75,0.0108,0.0013,646.0,9.97876037845144,0.11980566004570223
5,80000,200,insert,0.8000000000000002,order,0.8000000000000002,6929.25,6473.75,0.0123,0.0013,455.5,7.036107356632556,0.10553341978438849
5,80000,200,scramble,0.4,pmx,0.4,7217.25,6473.75,0.0081,0.0013,743.5,11.484842633713072,0.15955390647860945
5,80000,200,scramble,0.6000000000000001,pmx,0.4,7184.25,6473.75,0.0078,0.0013,710.5,10.975091716547595,0.16580797324007907
5,80000,200,scramble,0.8000000000000002,pmx,0.4,7244.25,6473.75,0.0079,0.0013,770.5,11.901911565939372,0.1645073223713984
5,80000,200,scramble,0.4,pmx,0.6000000000000001,7029.75,6473.75,0.0093,0.0013,556.0,8.588530604363783,0.13864762631271135
5,80000,200,scramble,0.6000000000000001,pmx,0.6000000000000001,7184.25,6473.75,0.0100,0.0013,710.5,10.975091716547595,0.12988863955787416
5,80000,200,scramble,0.8000000000000002,pmx,0.6000000000000001,7109.75,6473.75,0.0094,0.0013,636.0,9.824290403552808,0.13778574280443737
5,80000,200,scramble,0.4,pmx,0.8000000000000002,6965.25,6473.75,0.0108,0.0013,491.5,7.592199266267613,0.11985306194223413
5,80000,200,scramble,0.6000000000000001,pmx,0.8000000000000002,6860.25,6473.75,0.0115,0.0013,386.5,5.970264529832008,0.1120826179904621
5,80000,200,scramble,0.8000000000000002,pmx,0.8000000000000002,6857.75,6473.75,0.0120,0.0013,384.0,5.93164703610735,0.10777796841335414
5,80000,200,scramble,0.4,order,0.4,7253.75,6473.75,0.0079,0.0013,780.0,12.048658042093066,0.16251662245536644
5,80000,200,scramble,0.6000000000000001,order,0.4,7253.75,6473.75,0.0075,0.0013,780.0,12.048658042093066,0.17146525786163522
5,80000,200,scramble,0.8000000000000002,order,0.4,7253.75,6473.75,0.0078,0.0013,780.0,12.048658042093066,0.16482558568362504
5,80000,200,scramble,0.4,order,0.6000000000000001,7184.25,6473.75,0.0093,0.0013,710.5,10.975091716547595,0.13852786260511674
5,80000,200,scramble,0.6000000000000001,order,0.6000000000000001,7089.75,6473.75,0.0094,0.0013,616.0,9.515350453755545,0.13732075452690962
5,80000,200,scramble,0.8000000000000002,order,0.6000000000000001,7119.75,6473.75,0.0096,0.0013,646.0,9.97876037845144,0.1342045140170814
5,80000,200,scramble,0.4,order,0.8000000000000002,6857.75,6473.75,0.0113,0.0013,384.0,5.93164703610735,0.11440130921908438
5,80000,200,scramble,0.6000000000000001,order,0.8000000000000002,7029.75,6473.75,0.0108,0.0013,556.0,8.588530604363783,0.11961117887070591
5,80000,200,scramble,0.8000000000000002,order,0.8000000000000002,6929.25,6473.75,0.0108,0.0013,455.5,7.036107356632556,0.11993742466235537
5,80000,200,reverse,0.4,pmx,0.4,7251.75,6473.75,0.0076,0.0013,778.0,12.017764047113346,0.1696672122475651
5,80000,200,reverse,0.6000000000000001,pmx,0.4,7251.75,6473.75,0.0076,0.0013,778.0,12.017764047113346,0.17001637616538304
5,80000,200,reverse,0.8000000000000002,pmx,0.4,7168.25,6473.75,0.0077,0.0013,694.5,10.727939756709787,0.1676999200344467
5,80000,200,reverse,0.4,pmx,0.6000000000000001,6965.25,6473.75,0.0197,0.0013,491.5,7.592199266267613,0.06591070871662214
5,80000,200,reverse,0.6000000000000001,pmx,0.6000000000000001,7109.75,6473.75,0.0100,0.0013,636.0,9.824290403552808,0.12882073381057008
5,80000,200,reverse,0.8000000000000002,pmx,0.6000000000000001,7119.75,6473.75,0.0097,0.0013,646.0,9.97876037845144,0.13272467747431965
5,80000,200,reverse,0.4,pmx,0.8000000000000002,6857.75,6473.75,0.0118,0.0013,384.0,5.93164703610735,0.10952725227487295
5,80000,200,reverse,0.6000000000000001,pmx,0.8000000000000002,6929.25,6473.75,0.0114,0.0013,455.5,7.036107356632556,0.11401139989545217
5,80000,200,reverse,0.8000000000000002,pmx,0.8000000000000002,6880.25,6473.75,0.0113,0.0013,406.5,6.279204479629271,0.11434133411621615
5,80000,200,reverse,0.4,order,0.4,7251.75,6473.75,0.0083,0.0013,778.0,12.017764047113346,0.15625272810637322
5,80000,200,reverse,0.6000000000000001,order,0.4,7325.75,6473.75,0.0076,0.0013,852.0,13.160841861363195,0.171051077579446
5,80000,200,reverse,0.8000000000000002,order,0.4,7253.75,6473.75,0.0083,0.0013,780.0,12.048658042093066,0.15498252515490876
5,80000,200,reverse,0.4,order,0.6000000000000001,7168.25,6473.75,0.0096,0.0013,694.5,10.727939756709787,0.13454228538998692
5,80000,200,reverse,0.6000000000000001,order,0.6000000000000001,7109.75,6473.75,0.0097,0.0013,636.0,9.824290403552808,0.13305178497352432
5,80000,200,reverse,0.8000000000000002,order,0.6000000000000001,7109.75,6473.75,0.0096,0.0013,636.0,9.824290403552808,0.13430699049214245
5,80000,200,reverse,0.4,order,0.8000000000000002,7089.75,6473.75,0.0116,0.0013,616.0,9.515350453755545,0.11141387821822639
5,80000,200,reverse,0.6000000000000001,order,0.8000000000000002,6929.25,6473.75,0.0132,0.0013,455.5,7.036107356632556,0.09795198505371322
5,80000,200,reverse,0.8000000000000002,order,0.8000000000000002,7029.75,6473.75,0.0129,0.0013,556.0,8.588530604363783,0.10046237125748503
5,80000,300,swap,0.4,pmx,0.4,7244.25,6473.75,0.0141,0.0013,770.5,11.901911565939372,0.09173121582745916
5,80000,300,swap,0.6000000000000001,pmx,0.4,7244.25,6473.75,0.0158,0.0013,770.5,11.901911565939372,0.08224249536192099
5,80000,300,swap,0.8000000000000002,pmx,0.4,7251.75,6473.75,0.0124,0.0013,778.0,12.017764047113346,0.10459811621170557
5,80000,300,swap,0.4,pmx,0.6000000000000001,7029.75,6473.75,0.0154,0.0013,556.0,8.588530604363783,0.08401921814567699
5,80000,300,swap,0.6000000000000001,pmx,0.6000000000000001,7029.75,6473.75,0.0143,0.0013,556.0,8.588530604363783,0.09034505658376552
5,80000,300,swap,0.8000000000000002,pmx,0.6000000000000001,7029.75,6473.75,0.0146,0.0013,556.0,8.588530604363783,0.08883631268532699
5,80000,300,swap,0.4,pmx,0.8000000000000002,6880.25,6473.75,0.0170,0.0013,406.5,6.279204479629271,0.07621636823639591
5,80000,300,swap,0.6000000000000001,pmx,0.8000000000000002,6965.25,6473.75,0.0186,0.0013,491.5,7.592199266267613,0.06982807673590656
5,80000,300,swap,0.8000000000000002,pmx,0.8000000000000002,6860.25,6473.75,0.0177,0.0013,386.5,5.970264529832008,0.07308325112588462
5,80000,300,swap,0.4,order,0.4,7325.75,6473.75,0.0119,0.0013,852.0,13.160841861363195,0.10840580539981709
5,80000,300,swap,0.6000000000000001,order,0.4,7253.75,6473.75,0.0121,0.0013,780.0,12.048658042093066,0.10679845656644794
5,80000,300,swap,0.8000000000000002,order,0.4,7323.75,6473.75,0.0123,0.0013,850.0,13.129947866383475,0.105519123737276
5,80000,300,swap,0.4,order,0.6000000000000001,7168.25,6473.75,0.0138,0.0013,694.5,10.727939756709787,0.09376775924333619
5,80000,300,swap,0.6000000000000001,order,0.6000000000000001,7119.75,6473.75,0.0255,0.0013,646.0,9.97876037845144,0.050871353933422896
5,80000,300,swap,0.8000000000000002,order,0.6000000000000001,7089.75,6473.75,0.0153,0.0013,616.0,9.515350453755545,0.08466499798142914
5,80000,300,swap,0.4,order,0.8000000000000002,6929.25,6473.75,0.0175,0.0013,455.5,7.036107356632556,0.07395354943713549
5,80000,300,swap,0.6000000000000001,order,0.8000000000000002,6880.25,6473.75,0.0179,0.0013,406.5,6.279204479629271,0.07253685246773979
5,80000,300,swap,0.8000000000000002,order,0.8000000000000002,7089.75,6473.75,0.0180,0.0013,616.0,9.515350453755545,0.07195011018302258
5,80000,300,insert,0.4,pmx,0.4,7217.25,6473.75,0.0125,0.0013,743.5,11.484842633713072,0.10347069472645501
5,80000,300,insert,0.6000000000000001,pmx,0.4,7251.75,6473.75,0.0123,0.0013,778.0,12.017764047113346,0.10527871485943775
5,80000,300,insert,0.8000000000000002,pmx,0.4,7251.75,6473.75,0.0118,0.0013,778.0,12.017764047113346,0.11000676270023806
5,80000,300,insert,0.4,pmx,0.6000000000000001,7029.75,6473.75,0.0161,0.0013,556.0,8.588530604363783,0.08072537123399215
5,80000,300,insert,0.6000000000000001,pmx,0.6000000000000001,6880.25,6473.75,0.0152,0.0013,406.5,6.279204479629271,0.08502144327324893
5,80000,300,insert,0.8000000000000002,pmx,0.6000000000000001,7109.75,6473.75,0.0151,0.0013,636.0,9.824290403552808,0.08577173868587877
5,80000,300,insert,0.4,pmx,0.8000000000000002,6860.25,6473.75,0.0188,0.0013,386.5,5.970264529832008,0.06887459673854004
5,80000,300,insert,0.6000000000000001,pmx,0.8000000000000002,6880.25,6473.75,0.0170,0.0013,406.5,6.279204479629271,0.07645790086237117
5,80000,300,insert,0.8000000000000002,pmx,0.8000000000000002,6880.25,6473.75,0.0179,0.0013,406.5,6.279204479629271,0.07239720108876053
5,80000,300,insert,0.4,order,0.4,7253.75,6473.75,0.0127,0.0013,780.0,12.048658042093066,0.10215826432345336
5,80000,300,insert,0.6000000000000001,order,0.4,7253.75,6473.75,0.0122,0.0013,780.0,12.048658042093066,0.10581810277907157
5,80000,300,insert,0.8000000000000002,order,0.4,7325.75,6473.75,0.0118,0.0013,852.0,13.160841861363195,0.11011117348896382
5,80000,300,insert,0.4,order,0.6000000000000001,7119.75,6473.75,0.0138,0.0013,646.0,9.97876037845144,0.09374841305319624
5,80000,300,insert,0.6000000000000001,order,0.6000000000000001,7217.25,6473.75,0.0145,0.0013,743.5,11.484842633713072,0.08915004741506163
5,80000,300,insert,0.8000000000000002,order,0.6000000000000001,7119.75,6473.75,0.0142,0.0013,646.0,9.97876037845144,0.09098880619430631
5,80000,300,insert,0.4,order,0.8000000000000002,7089.75,6473.75,0.0173,0.0013,616.0,9.515350453755545,0.07506842706684105
5,80000,300,insert,0.6000000000000001,order,0.8000000000000002,7029.75,6473.75,0.0170,0.0013,556.0,8.588530604363783,0.07608874003991013
5,80000,300,insert,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0291,0.0013,491.5,7.592199266267613,0.04463778898421639
5,80000,300,scramble,0.4,pmx,0.4,7253.75,6473.75,0.0126,0.0013,780.0,12.048658042093066,0.10254057733897508
5,80000,300,scramble,0.6000000000000001,pmx,0.4,7244.25,6473.75,0.0125,0.0013,770.5,11.901911565939372,0.1033530185567792
5,80000,300,scramble,0.8000000000000002,pmx,0.4,7119.75,6473.75,0.0130,0.0013,646.0,9.97876037845144,0.09936392164009111
5,80000,300,scramble,0.4,pmx,0.6000000000000001,7109.75,6473.75,0.0159,0.0013,636.0,9.824290403552808,0.08148417717735668
5,80000,300,scramble,0.6000000000000001,pmx,0.6000000000000001,7089.75,6473.75,0.0146,0.0013,616.0,9.515350453755545,0.0890132427843803
5,80000,300,scramble,0.8000000000000002,pmx,0.6000000000000001,6965.25,6473.75,0.0147,0.0013,491.5,7.592199266267613,0.08826254431260824
5,80000,300,scramble,0.4,pmx,0.8000000000000002,6860.25,6473.75,0.0171,0.0013,386.5,5.970264529832008,0.07592346101897879
5,80000,300,scramble,0.6000000000000001,pmx,0.8000000000000002,6860.25,6473.75,0.0186,0.0013,386.5,5.970264529832008,0.06957059266347687
5,80000,300,scramble,0.8000000000000002,pmx,0.8000000000000002,6860.25,6473.75,0.0172,0.0013,386.5,5.970264529832008,0.07526426855865058
5,80000,300,scramble,0.4,order,0.4,7253.75,6473.75,0.0124,0.0013,780.0,12.048658042093066,0.10454396809571286
5,80000,300,scramble,0.6000000000000001,order,0.4,7325.75,6473.75,0.0124,0.0013,852.0,13.160841861363195,0.10448186713166113
5,80000,300,scramble,0.8000000000000002,order,0.4,7325.75,6473.75,0.0119,0.0013,852.0,13.160841861363195,0.10914358461107329
5,80000,300,scramble,0.4,order,0.6000000000000001,7109.75,6473.75,0.0143,0.0013,636.0,9.824290403552808,0.09074198605401987
5,80000,300,scramble,0.6000000000000001,order,0.6000000000000001,7119.75,6473.75,0.0146,0.0013,646.0,9.97876037845144,0.08879580497019834
5,80000,300,scramble,0.8000000000000002,order,0.6000000000000001,7109.75,6473.75,0.0142,0.0013,636.0,9.824290403552808,0.0915110633727175
5,80000,300,scramble,0.4,order,0.8000000000000002,7089.75,6473.75,0.0175,0.0013,616.0,9.515350453755545,0.07392447294567442
5,80000,300,scramble,0.6000000000000001,order,0.8000000000000002,6965.25,6473.75,0.0174,0.0013,491.5,7.592199266267613,0.07428806234502303
5,80000,300,scramble,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0170,0.0013,491.5,7.592199266267613,0.07630916673664175
5,80000,300,reverse,0.4,pmx,0.4,7119.75,6473.75,0.0116,0.0013,646.0,9.97876037845144,0.11115495576303665
5,80000,300,reverse,0.6000000000000001,pmx,0.4,7253.75,6473.75,0.0113,0.0013,780.0,12.048658042093066,0.11409489851433353
