n,generations,population_size,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,500,50,insert,0.5,order,0.4,9728.75,9553.25,0.0733,0.0011,175.5,1.8370711537958329,0.014989877513889341
5,500,50,insert,0.2,order,0.6,9866.75,9553.25,0.0799,0.0011,313.5,3.281605736267764,0.013752144313426253
5,500,50,insert,0.4,order,0.6,10431.25,9553.25,0.0932,0.0011,878.0,9.190589589930127,0.011799892582570755
5,500,50,insert,0.5,order,0.6,10492.75,9553.25,0.0974,0.0011,939.5,9.83434956690131,0.01129247932407659
5,500,50,insert,0.2,order,0.8,9574.75,9553.25,0.1027,0.0011,21.5,0.2250543008923671,0.010708546441187803
5,500,50,insert,0.4,order,0.8,10726.75,9553.25,0.1178,0.0011,1173.5,12.28377777196242,0.009334781447520698
5,500,50,insert,0.5,order,0.8,9991.25,9553.25,0.1270,0.0011,438.0,4.584827153063088,0.00866020786446201
5,500,50,scramble,0.2,pmx,0.4,9729.25,9553.25,0.0584,0.0011,176.0,1.8423049747468099,0.018825037844013303
5,500,50,scramble,0.4,pmx,0.4,10422.25,9553.25,0.0719,0.0011,869.0,9.096380812812399,0.015292660161221893
5,500,50,scramble,0.5,pmx,0.4,10256.25,9553.25,0.0820,0.0011,703.0,7.3587522570852855,0.01340169462478033
5,500,50,scramble,0.2,pmx,0.6,9553.25,9553.25,0.0904,0.0011,0.0,0.0,0.012164679267967929
5,500,50,scramble,0.4,pmx,0.6,9553.25,9553.25,0.1248,0.0011,0.0,0.0,0.008807643657425172
5,500,50,scramble,0.5,pmx,0.6,9553.25,9553.25,0.1103,0.0011,0.0,0.0,0.009968615419185612
5,500,50,scramble,0.2,pmx,0.8,9553.25,9553.25,0.1113,0.0011,0.0,0.0,0.009881865711121917
5,500,50,scramble,0.4,pmx,0.8,9553.25,9553.25,0.1310,0.0011,0.0,0.0,0.008396561834028234
5,500,50,scramble,0.5,pmx,0.8,10196.75,9553.25,0.1441,0.0011,643.5,6.73592756391804,0.007629613999345145
5,500,50,scramble,0.2,order,0.4,9728.75,9553.25,0.0624,0.0011,175.5,1.8370711537958329,0.017611353755129306
5,500,50,scramble,0.4,order,0.4,9553.25,9553.25,0.0780,0.0011,0.0,0.0,0.014100784542645564
5,500,50,scramble,0.5,order,0.4,11015.25,9553.25,0.0823,0.0011,1462.0,15.30369246068092,0.01336446596992098
5,500,50,scramble,0.2,order,0.6,9845.25,9553.25,0.0833,0.0011,292.0,3.056551435375397,0.013196501324302525
5,500,50,scramble,0.4,order,0.6,10012.75,9553.25,0.1026,0.0011,459.5,4.809881453955455,0.010713221163893392
5,500,50,scramble,0.5,order,0.6,10012.75,9553.25,0.1064,0.0011,459.5,4.809881453955455,0.010332764632767097
5,500,50,scramble,0.2,order,0.8,9553.25,9553.25,0.1087,0.0011,0.0,0.0,0.010113890630411813
5,500,50,scramble,0.4,order,0.8,9845.25,9553.25,0.1224,0.0011,292.0,3.056551435375397,0.008981379014989294
5,500,50,scramble,0.5,order,0.8,9729.25,9553.25,0.1322,0.0011,176.0,1.8423049747468099,0.00831543219666931
5,500,50,reverse,0.2,pmx,0.4,9553.25,9553.25,0.0565,0.0011,0.0,0.0,0.019438281378368928
5,500,50,reverse,0.4,pmx,0.4,9578.75,9553.25,0.0686,0.0011,25.5,0.2669248685002543,0.016013350085728763
5,500,50,reverse,0.5,pmx,0.4,10456.25,9553.25,0.0745,0.0011,903.0,9.45228063747939,0.014761729915820662
5,500,50,reverse,0.2,pmx,0.6,10723.25,9553.25,0.0810,0.0011,1170.0,12.247141025305524,0.013567013850089689
5,500,50,reverse,0.4,pmx,0.6,9553.25,9553.25,0.0999,0.0011,0.0,0.0,0.011010957655251747
5,500,50,reverse,0.5,pmx,0.6,9574.75,9553.25,0.1017,0.0011,21.5,0.2250543008923671,0.010811480419174025
5,500,50,reverse,0.2,pmx,0.8,9553.25,9553.25,0.1018,0.0011,0.0,0.0,0.010800976685496502
5,500,50,reverse,0.4,pmx,0.8,9556.75,9553.25,0.1196,0.0011,3.5,0.03663674665689598,0.009194387394155828
5,500,50,reverse,0.5,pmx,0.8,9556.75,9553.25,0.1273,0.0011,3.5,0.03663674665689598,0.008637558129956492
5,500,50,reverse,0.2,order,0.4,10000.75,9553.25,0.0566,0.0011,447.5,4.684269751131808,0.019415050686551336
5,500,50,reverse,0.4,order,0.4,10012.75,9553.25,0.0678,0.0011,459.5,4.809881453955455,0.016208731577930405
5,500,50,reverse,0.5,order,0.4,9578.75,9553.25,0.0741,0.0011,25.5,0.2669248685002543,0.014839262304045493
5,500,50,reverse,0.2,order,0.6,9991.25,9553.25,0.0808,0.0011,438.0,4.584827153063088,0.013599165256760182
5,500,50,reverse,0.4,order,0.6,10276.25,9553.25,0.0978,0.0011,723.0,7.568105095124693,0.011241604615804453
5,500,50,reverse,0.5,order,0.6,9556.75,9553.25,0.1018,0.0011,3.5,0.03663674665689598,0.010804188913243036
5,500,50,reverse,0.2,order,0.8,9845.25,9553.25,0.1046,0.0011,292.0,3.056551435375397,0.010515681894846245
5,500,50,reverse,0.4,order,0.8,10012.75,9553.25,0.1204,0.0011,459.5,4.809881453955455,0.009135094722169423
5,500,50,reverse,0.5,order,0.8,10104.25,9553.25,0.1272,0.0011,551.0,5.76767068798577,0.008647255266151751
5,500,75,swap,0.2,pmx,0.4,9553.25,9553.25,0.0870,0.0011,0.0,0.0,0.01262943424323052
5,500,75,swap,0.4,pmx,0.4,11192.25,9553.25,0.1003,0.0011,1639.0,17.1564650773297,0.010957791785220617
5,500,75,swap,0.5,pmx,0.4,10686.25,9553.25,0.1091,0.0011,1133.0,11.859838274932613,0.010079487913312288
5,500,75,swap,0.2,pmx,0.6,9553.25,9553.25,0.1190,0.0011,0.0,0.0,0.009235965888617529
5,500,75,swap,0.4,pmx,0.6,9574.75,9553.25,0.1433,0.0011,21.5,0.2250543008923671,0.007676034718836983
5,500,75,swap,0.5,pmx,0.6,9553.25,9553.25,0.1535,0.0011,0.0,0.0,0.007165930824750755
5,500,75,swap,0.2,pmx,0.8,9553.25,9553.25,0.1546,0.0011,0.0,0.0,0.007110600397932969
5,500,75,swap,0.4,pmx,0.8,9556.75,9553.25,0.1769,0.0011,3.5,0.03663674665689598,0.006217158134313978
5,500,75,swap,0.5,pmx,0.8,9556.75,9553.25,0.1894,0.0011,3.5,0.03663674665689598,0.005807610749355827
5,500,75,swap,0.2,order,0.4,10686.25,9553.25,0.0869,0.0011,1133.0,11.859838274932613,0.012651633372180709
5,500,75,swap,0.4,order,0.4,10432.25,9553.25,0.1032,0.0011,879.0,9.201057231832095,0.010651757964459775
5,500,75,swap,0.5,order,0.4,10452.25,9553.25,0.1092,0.0011,899.0,9.410410069871503,0.010067984410528568
5,500,75,swap,0.2,order,0.6,9574.75,9553.25,0.1202,0.0011,21.5,0.2250543008923671,0.009145470511394834
5,500,75,swap,0.4,order,0.6,9556.75,9553.25,0.1407,0.0011,3.5,0.03663674665689598,0.007817901211556384
5,500,75,swap,0.5,order,0.6,11274.25,9553.25,0.1487,0.0011,1721.0,18.014811713291294,0.007393414130342466
5,500,75,swap,0.2,order,0.8,10250.25,9553.25,0.1549,0.0011,697.0,7.295946405673462,0.007097659821917556
5,500,75,swap,0.4,order,0.8,9991.25,9553.25,0.1782,0.0011,438.0,4.584827153063088,0.006170915579048175
5,500,75,swap,0.5,order,0.8,10250.25,9553.25,0.1870,0.0011,697.0,7.295946405673462,0.0058822993031101235
5,500,75,insert,0.2,pmx,0.4,9553.25,9553.25,0.0842,0.0011,0.0,0.0,0.01305509090137378
5,500,75,insert,0.4,pmx,0.4,9553.25,9553.25,0.1005,0.0011,0.0,0.0,0.010939215337596411
5,500,75,insert,0.5,pmx,0.4,9991.25,9553.25,0.1123,0.0011,438.0,4.584827153063088,0.00979355591924415
5,500,75,insert,0.2,pmx,0.6,9553.25,9553.25,0.1187,0.0011,0.0,0.0,0.009265475781656355
5,500,75,insert,0.4,pmx,0.6,9553.25,9553.25,0.1379,0.0011,0.0,0.0,0.007973204068054369
5,500,75,insert,0.5,pmx,0.6,9874.75,9553.25,0.1477,0.0011,321.5,3.365346871483524,0.007445602177972079
5,500,75,insert,0.2,pmx,0.8,9553.25,9553.25,0.1552,0.0011,0.0,0.0,0.007085027372753169
5,500,75,insert,0.4,pmx,0.8,9553.25,9553.25,0.1737,0.0011,0.0,0.0,0.006332041507864728
5,500,75,insert,0.5,pmx,0.8,9553.25,9553.25,0.1842,0.0011,0.0,0.0,0.005970021880988643
5,500,75,insert,0.2,order,0.4,9553.25,9553.25,0.0864,0.0011,0.0,0.0,0.012719683285362977
5,500,75,insert,0.4,order,0.4,10430.75,9553.25,0.1004,0.0011,877.5,9.18535576897915,0.010950925446820631
5,500,75,insert,0.5,order,0.4,10012.75,9553.25,0.1083,0.0011,459.5,4.809881453955455,0.010149198730287226
5,500,75,insert,0.2,order,0.6,9556.75,9553.25,0.1184,0.0011,3.5,0.03663674665689598,0.009283298557524956
5,500,75,insert,0.4,order,0.6,9874.75,9553.25,0.1386,0.0011,321.5,3.365346871483524,0.00793423594618717
5,500,75,insert,0.5,order,0.6,10927.25,9553.25,0.1473,0.0011,1374.0,14.382539973307516,0.007465263491724472
5,500,75,insert,0.2,order,0.8,9553.25,9553.25,0.1539,0.0011,0.0,0.0,0.007146295917671915
5,500,75,insert,0.4,order,0.8,9553.25,9553.25,0.2194,0.0011,0.0,0.0,0.005013250346623087
5,500,75,insert,0.5,order,0.8,10422.25,9553.25,0.2034,0.0011,869.0,9.096380812812399,0.0054079896100608
5,500,75,scramble,0.2,pmx,0.4,9553.25,9553.25,0.0889,0.0011,0.0,0.0,0.012363858153139513
5,500,75,scramble,0.4,pmx,0.4,9729.25,9553.25,0.1052,0.0011,176.0,1.8423049747468099,0.01045572355777947
5,500,75,scramble,0.5,pmx,0.4,10452.25,9553.25,0.1159,0.0011,899.0,9.410410069871503,0.00948430374542614
5,500,75,scramble,0.2,pmx,0.6,9553.25,9553.25,0.1228,0.0011,0.0,0.0,0.008954082745611006
5,500,75,scramble,0.4,pmx,0.6,10492.75,9553.25,0.1439,0.0011,939.5,9.83434956690131,0.007640315499936244
5,500,75,scramble,0.5,pmx,0.6,10108.25,9553.25,0.1564,0.0011,555.0,5.809541255593643,0.007029477664811433
5,500,75,scramble,0.2,pmx,0.8,9553.25,9553.25,0.1655,0.0011,0.0,0.0,0.006643877459916997
5,500,75,scramble,0.4,pmx,0.8,9553.25,9553.25,0.1861,0.0011,0.0,0.0,0.005909861608538154
5,500,75,scramble,0.5,pmx,0.8,9553.25,9553.25,0.1976,0.0011,0.0,0.0,0.0055657907340052725
5,500,75,scramble,0.2,order,0.4,10422.25,9553.25,0.0899,0.0011,869.0,9.096380812812399,0.012235328561616408
5,500,75,scramble,0.4,order,0.4,9574.75,9553.25,0.1068,0.0011,21.5,0.2250543008923671,0.010293551323469043
5,500,75,scramble,0.5,order,0.4,10250.25,9553.25,0.1149,0.0011,697.0,7.295946405673462,0.009572857498547598
5,500,75,scramble,0.2,order,0.6,9845.25,9553.25,0.1217,0.0011,292.0,3.056551435375397,0.009032776338793642
5,500,75,scramble,0.4,order,0.6,11186.25,9553.25,0.1534,0.0011,1633.0,17.093659225917875,0.007168881472020486
5,500,75,scramble,0.5,order,0.6,10431.25,9553.25,0.1600,0.0011,878.0,9.190589589930127,0.006874607041588254
5,500,75,scramble,0.2,order,0.8,9553.25,9553.25,0.1689,0.0011,0.0,0.0,0.006509218961625283
5,500,75,scramble,0.4,order,0.8,9845.25,9553.25,0.2057,0.0011,292.0,3.056551435375397,0.005345129905487473
5,500,75,scramble,0.5,order,0.8,10012.75,9553.25,0.2137,0.0011,459.5,4.809881453955455,0.0051452374261179885
5,500,75,reverse,0.2,pmx,0.4,9553.25,9553.25,0.0933,0.0011,0.0,0.0,0.011787953826578844
5,500,75,reverse,0.4,pmx,0.4,10196.75,9553.25,0.1064,0.0011,643.5,6.73592756391804,0.010332371252228285
5,500,75,reverse,0.5,pmx,0.4,9991.25,9553.25,0.1115,0.0011,438.0,4.584827153063088,0.00986430856067733
5,500,75,reverse,0.2,pmx,0.6,9553.25,9553.25,0.1192,0.0011,0.0,0.0,0.009223281430230676
5,500,75,reverse,0.4,pmx,0.6,9553.25,9553.25,0.1398,0.0011,0.0,0.0,0.007866286571642912
5,500,75,reverse,0.5,pmx,0.6,9728.75,9553.25,0.1608,0.0011,175.5,1.8370711537958329,0.006839823286980758
5,500,75,reverse,0.2,pmx,0.8,9553.25,9553.25,0.1555,0.0011,0.0,0.0,0.00707360003188976
5,500,75,reverse,0.4,pmx,0.8,10489.25,9553.25,0.1781,0.0011,936.0,9.797712820244413,0.006175359246171967
5,500,75,reverse,0.5,pmx,0.8,9553.25,9553.25,0.1998,0.0011,0.0,0.0,0.005504559240055073
5,500,75,reverse,0.2,order,0.4,9574.75,9553.25,0.0912,0.0011,21.5,0.2250543008923671,0.012052723643925225
5,500,75,reverse,0.4,order,0.4,9845.25,9553.25,0.1034,0.0011,292.0,3.056551435375397,0.01063410577556919
5,500,75,reverse,0.5,order,0.4,10196.75,9553.25,0.1111,0.0011,643.5,6.73592756391804,0.009896915991496828
5,500,75,reverse,0.2,order,0.6,9845.25,9553.25,0.1199,0.0011,292.0,3.056551435375397,0.00917334605825629
5,500,75,reverse,0.4,order,0.6,9874.75,9553.25,0.1415,0.0011,321.5,3.365346871483524,0.007769570964987766
5,500,75,reverse,0.5,order,0.6,9574.75,9553.25,0.1496,0.0011,21.5,0.2250543008923671,0.0073500932754085885
5,500,75,reverse,0.2,order,0.8,9845.25,9553.25,0.1558,0.0011,292.0,3.056551435375397,0.007059702447167771
5,500,75,reverse,0.4,order,0.8,9852.75,9553.25,0.1792,0.0011,299.5,3.13505874964018,0.00613596234690797
5,500,75,reverse,0.5,order,0.8,9578.75,9553.25,0.1918,0.0011,25.5,0.2669248685002543,0.005733932692630342
5,500,100,swap,0.2,pmx,0.4,9553.25,9553.25,0.1146,0.0011,0.0,0.0,0.009595594174926897
5,500,100,swap,0.4,pmx,0.4,10022.75,9553.25,0.1361,0.0011,469.5,4.914557872975166,0.008078058072920315
5,500,100,swap,0.5,pmx,0.4,9845.25,9553.25,0.1465,0.0011,292.0,3.056551435375397,0.0075060103599968765
5,500,100,swap,0.2,pmx,0.6,9991.25,9553.25,0.1575,0.0011,438.0,4.584827153063088,0.00697969870896884
5,500,100,swap,0.4,pmx,0.6,9553.25,9553.25,0.1954,0.0011,0.0,0.0,0.005628344873690426
5,500,100,swap,0.5,pmx,0.6,9553.25,9553.25,0.1976,0.0011,0.0,0.0,0.0055644481966362945
5,500,100,swap,0.2,pmx,0.8,9553.25,9553.25,0.2041,0.0011,0.0,0.0,0.005387050951078232
5,500,100,swap,0.4,pmx,0.8,9553.25,9553.25,0.2369,0.0011,0.0,0.0,0.004642335831055131
5,500,100,swap,0.5,pmx,0.8,9729.25,9553.25,0.2526,0.0011,176.0,1.8423049747468099,0.004354358336943299
5,500,100,swap,0.2,order,0.4,10162.75,9553.25,0.1140,0.0011,609.5,6.380027739251034,0.009641634867362421
5,500,100,swap,0.4,order,0.4,10256.25,9553.25,0.1336,0.0011,703.0,7.3587522570852855,0.008229890814777555
5,500,100,swap,0.5,order,0.4,10197.25,9553.25,0.1445,0.0011,644.0,6.741161384869017,0.0076084386961017296
5,500,100,swap,0.2,order,0.6,10430.75,9553.25,0.1585,0.0011,877.5,9.18535576897915,0.006935860493084787
5,500,100,swap,0.4,order,0.6,11016.25,9553.25,0.1838,0.0011,1463.0,15.314160102582889,0.005981732753881738
5,500,100,swap,0.5,order,0.6,9991.25,9553.25,0.1959,0.0011,438.0,4.584827153063088,0.005614652970375951
5,500,100,swap,0.2,order,0.8,9991.25,9553.25,0.2123,0.0011,438.0,4.584827153063088,0.005180385710564374
5,500,100,swap,0.4,order,0.8,10250.25,9553.25,0.2383,0.0011,697.0,7.295946405673462,0.004615275902151319
5,500,100,swap,0.5,order,0.8,9553.25,9553.25,0.2502,0.0011,0.0,0.0,0.0043952466871802695
5,500,100,insert,0.2,pmx,0.4,9553.25,9553.25,0.1111,0.0011,0.0,0.0,0.009898529724116773
5,500,100,insert,0.4,pmx,0.4,9553.25,9553.25,0.1336,0.0011,0.0,0.0,0.008229377035612745
5,500,100,insert,0.5,pmx,0.4,9729.25,9553.25,0.1551,0.0011,176.0,1.8423049747468099,0.007090624130718432
5,500,100,insert,0.2,pmx,0.6,9729.25,9553.25,0.1596,0.0011,176.0,1.8423049747468099,0.006890202028649598
5,500,100,insert,0.4,pmx,0.6,9553.25,9553.25,0.1821,0.0011,0.0,0.0,0.006037978901192093
5,500,100,insert,0.5,pmx,0.6,9553.25,9553.25,0.1966,0.0011,0.0,0.0,0.0055947856603233625
5,500,100,insert,0.2,pmx,0.8,9553.25,9553.25,0.2056,0.0011,0.0,0.0,0.005347824988321969
5,500,100,insert,0.4,pmx,0.8,9553.25,9553.25,0.2799,0.0011,0.0,0.0,0.003929756373445447
5,500,100,insert,0.5,pmx,0.8,9553.25,9553.25,0.2734,0.0011,0.0,0.0,0.004023225480150858
5,500,100,insert,0.2,order,0.4,10012.75,9553.25,0.1126,0.0011,459.5,4.809881453955455,0.009766625599600337
5,500,100,insert,0.4,order,0.4,10548.25,9553.25,0.1325,0.0011,995.0,10.415303692460682,0.008297755124797222
5,500,100,insert,0.5,order,0.4,10104.25,9553.25,0.1507,0.0011,551.0,5.76767068798577,0.007295918225348371
5,500,100,insert,0.2,order,0.6,9729.25,9553.25,0.1579,0.0011,176.0,1.8423049747468099,0.0069622147576062126
5,500,100,insert,0.4,order,0.6,10166.75,9553.25,0.1928,0.0011,613.5,6.421898306858921,0.005705357582292835
5,500,100,insert,0.5,order,0.6,10927.25,9553.25,0.1966,0.0011,1374.0,14.382539973307516,0.005593876692414854
5,500,100,insert,0.2,order,0.8,9553.25,9553.25,0.2035,0.0011,0.0,0.0,0.005405233560770788
5,500,100,insert,0.4,order,0.8,9729.25,9553.25,0.2336,0.0011,176.0,1.8423049747468099,0.004707459927149548
5,500,100,insert,0.5,order,0.8,9728.75,9553.25,0.2497,0.0011,175.5,1.8370711537958329,0.0044043305060880444
5,500,100,scramble,0.2,pmx,0.4,10250.25,9553.25,0.1252,0.0011,697.0,7.295946405673462,0.008778985544474953
5,500,100,scramble,0.4,pmx,0.4,10723.25,9553.25,0.1425,0.0011,1170.0,12.247141025305524,0.007717752857104623
5,500,100,scramble,0.5,pmx,0.4,9556.75,9553.25,0.1537,0.0011,3.5,0.03663674665689598,0.0071560055588644035
5,500,100,scramble,0.2,pmx,0.6,9553.25,9553.25,0.1629,0.0011,0.0,0.0,0.006748935672240881
5,500,100,scramble,0.4,pmx,0.6,9553.25,9553.25,0.1917,0.0011,0.0,0.0,0.005736399387783775
5,500,100,scramble,0.5,pmx,0.6,10108.25,9553.25,0.2075,0.0011,555.0,5.809541255593643,0.005299908216938857
5,500,100,scramble,0.2,pmx,0.8,9553.25,9553.25,0.2099,0.0011,0.0,0.0,0.005239045970903112
5,500,100,scramble,0.4,pmx,0.8,9553.25,9553.25,0.2462,0.0011,0.0,0.0,0.004466258542913013
5,500,100,scramble,0.5,pmx,0.8,9729.25,9553.25,0.2629,0.0011,176.0,1.8423049747468099,0.004183404330172478
5,500,100,scramble,0.2,order,0.4,9845.25,9553.25,0.1165,0.0011,292.0,3.056551435375397,0.009438938784528578
5,500,100,scramble,0.4,order,0.4,9845.25,9553.25,0.1398,0.0011,292.0,3.056551435375397,0.00786347110255143
5,500,100,scramble,0.5,order,0.4,9728.75,9553.25,0.1632,0.0011,175.5,1.8370711537958329,0.006739707841533248
5,500,100,scramble,0.2,order,0.6,9845.25,9553.25,0.1635,0.0011,292.0,3.056551435375397,0.0067253152581903
5,500,100,scramble,0.4,order,0.6,9852.75,9553.25,0.1940,0.0011,299.5,3.13505874964018,0.005669768464982188
5,500,100,scramble,0.5,order,0.6,10890.25,9553.25,0.2094,0.0011,1337.0,13.995237222934605,0.005250971269365068
5,500,100,scramble,0.2,order,0.8,9553.25,9553.25,0.2081,0.0011,0.0,0.0,0.005284434874238329
5,500,100,scramble,0.4,order,0.8,10308.75,9553.25,0.2460,0.0011,755.5,7.908303456938739,0.00447073351770276
5,500,100,scramble,0.5,order,0.8,10320.75,9553.25,0.2613,0.0011,767.5,8.033915159762387,0.004208294666906251
5,500,100,reverse,0.2,pmx,0.4,9553.25,9553.25,0.1122,0.0011,0.0,0.0,0.009803523862139306
5,500,100,reverse,0.4,pmx,0.4,9556.75,9553.25,0.1371,0.0011,3.5,0.03663674665689598,0.008022141969137144
5,500,100,reverse,0.5,pmx,0.4,9574.75,9553.25,0.1472,0.0011,21.5,0.2250543008923671,0.007470654699545485
5,500,100,reverse,0.2,pmx,0.6,9553.25,9553.25,0.1571,0.0011,0.0,0.0,0.0069998716464603405
5,500,100,reverse,0.4,pmx,0.6,9728.75,9553.25,0.1925,0.0011,175.5,1.8370711537958329,0.005714048774083923
5,500,100,reverse,0.5,pmx,0.6,9728.75,9553.25,0.2011,0.0011,175.5,1.8370711537958329,0.005467228983906652
5,500,100,reverse,0.2,pmx,0.8,9553.25,9553.25,0.2036,0.0011,0.0,0.0,0.005402201986541725
5,500,100,reverse,0.4,pmx,0.8,9553.25,9553.25,0.2377,0.0011,0.0,0.0,0.004625919070832573
5,500,100,reverse,0.5,pmx,0.8,9556.75,9553.25,0.2544,0.0011,3.5,0.03663674665689598,0.004322785030722211
5,500,100,reverse,0.2,order,0.4,10313.25,9553.25,0.1132,0.0011,760.0,7.955407845497604,0.009712204949004832
5,500,100,reverse,0.4,order,0.4,10022.75,9553.25,0.1356,0.0011,469.5,4.914557872975166,0.008111989169325984
5,500,100,reverse,0.5,order,0.4,11016.25,9553.25,0.1476,0.0011,1463.0,15.314160102582889,0.007450170924575192
5,500,100,reverse,0.2,order,0.6,10308.75,9553.25,0.1598,0.0011,755.5,7.908303456938739,0.006880163439385015
5,500,100,reverse,0.4,order,0.6,9729.25,9553.25,0.1877,0.0011,176.0,1.8423049747468099,0.005858993068871895
5,500,100,reverse,0.5,order,0.6,9556.75,9553.25,0.2014,0.0011,3.5,0.03663674665689598,0.005461365656756965
5,500,100,reverse,0.2,order,0.8,9553.25,9553.25,0.2151,0.0011,0.0,0.0,0.005113400562794601
5,500,100,reverse,0.4,order,0.8,10012.75,9553.25,0.2398,0.0011,459.5,4.809881453955455,0.004585615406328395
5,500,100,reverse,0.5,order,0.8,10104.25,9553.25,0.2530,0.0011,551.0,5.76767068798577,0.004346990049587182
5,500,50,swap,0.2,pmx,0.4,3822.0,3822.0,0.0596,0.0012,0.0,0.0,0.020118495778971603
5,500,50,swap,0.4,pmx,0.4,5511.0,3822.0,0.0680,0.0012,1689.0,44.19152276295134,0.01763553761575899
5,500,50,swap,0.5,pmx,0.4,4496.0,3822.0,0.0723,0.0012,674.0,17.634746206174782,0.016587291512185475
5,500,50,swap,0.2,pmx,0.6,3822.0,3822.0,0.0778,0.0012,0.0,0.0,0.015422267026599703
5,500,50,swap,0.4,pmx,0.6,4462.0,3822.0,0.0916,0.0012,640.0,16.745159602302465,0.013098433600428878
5,500,50,swap,0.5,pmx,0.6,3838.0,3822.0,0.1004,0.0012,16.0,0.41862899005755594,0.011951598678789633
5,500,50,swap,0.2,pmx,0.8,5382.0,3822.0,0.1032,0.0012,1560.0,40.81632653061226,0.011619724026161415
5,500,50,swap,0.4,pmx,0.8,3857.0,3822.0,0.1194,0.0012,35.0,0.9157509157509196,0.010050229132929047
5,500,50,swap,0.5,pmx,0.8,5831.0,3822.0,0.1252,0.0012,2009.0,52.56410256410257,0.009583877220709483
5,500,50,swap,0.2,order,0.4,5718.0,3822.0,0.0561,0.0012,1896.0,49.60753532182105,0.021355745453619707
5,500,50,swap,0.4,order,0.4,5417.0,3822.0,0.0672,0.0012,1595.0,41.73207744636315,0.017838613503455607
5,500,50,swap,0.5,order,0.4,5562.0,3822.0,0.0712,0.0012,1740.0,45.52590266875981,0.016843241506706286
5,500,50,swap,0.2,order,0.6,5609.0,3822.0,0.0811,0.0012,1787.0,46.755625327053906,0.014786073989641567
5,500,50,swap,0.4,order,0.6,4458.0,3822.0,0.0949,0.0012,636.0,16.64050235478807,0.012636744531705062
5,500,50,swap,0.5,order,0.6,3913.0,3822.0,0.1004,0.0012,91.0,2.3809523809523796,0.011946237283951788
5,500,50,swap,0.2,order,0.8,4462.0,3822.0,0.1183,0.0012,640.0,16.745159602302465,0.010141375780777754
5,500,50,swap,0.4,order,0.8,5679.0,3822.0,0.1506,0.0012,1857.0,48.58712715855572,0.007966200232663041
5,500,50,swap,0.5,order,0.8,5848.0,3822.0,0.1283,0.0012,2026.0,53.00889586603873,0.00935073644159743
5,500,50,insert,0.2,pmx,0.4,3822.0,3822.0,0.0558,0.0012,0.0,0.0,0.021468149866921447
5,500,50,insert,0.4,pmx,0.4,3838.0,3822.0,0.0671,0.0012,16.0,0.41862899005755594,0.017869647092238868
5,500,50,insert,0.5,pmx,0.4,5562.0,3822.0,0.0715,0.0012,1740.0,45.52590266875981,0.016759785822744344
5,500,50,insert,0.2,pmx,0.6,3822.0,3822.0,0.0793,0.0012,0.0,0.0,0.015113610512218411
5,500,50,insert,0.4,pmx,0.6,3838.0,3822.0,0.0925,0.0012,16.0,0.41862899005755594,0.012962152167026786
5,500,50,insert,0.5,pmx,0.6,3874.0,3822.0,0.1021,0.0012,52.0,1.3605442176870781,0.01174285734283681
5,500,50,insert,0.2,pmx,0.8,3857.0,3822.0,0.1023,0.0012,35.0,0.9157509157509196,0.01172578633348787
5,500,50,insert,0.4,pmx,0.8,3838.0,3822.0,0.1221,0.0012,16.0,0.41862899005755594,0.009821825086301608
5,500,50,insert,0.5,pmx,0.8,4626.0,3822.0,0.1290,0.0012,804.0,21.036106750392463,0.009296350106111231
5,500,50,insert,0.2,order,0.4,5417.0,3822.0,0.0586,0.0012,1595.0,41.73207744636315,0.020454448585141442
5,500,50,insert,0.4,order,0.4,5679.0,3822.0,0.0663,0.0012,1857.0,48.58712715855572,0.01808929269695227
5,500,50,insert,0.5,order,0.4,5718.0,3822.0,0.0720,0.0012,1896.0,49.60753532182105,0.016655740135280022
5,500,50,insert,0.2,order,0.6,3838.0,3822.0,0.0791,0.0012,16.0,0.41862899005755594,0.015158765171821822
5,500,50,insert,0.4,order,0.6,6134.0,3822.0,0.0922,0.0012,2312.0,60.49188906331764,0.013011040280427464
5,500,50,insert,0.5,order,0.6,5382.0,3822.0,0.0989,0.0012,1560.0,40.81632653061226,0.012123433856826283
5,500,50,insert,0.2,order,0.8,3822.0,3822.0,0.1018,0.0012,0.0,0.0,0.01178310433546919
5,500,50,insert,0.4,order,0.8,3822.0,3822.0,0.1203,0.0012,0.0,0.0,0.0099711055420732
5,500,50,insert,0.5,order,0.8,5817.0,3822.0,0.1287,0.0012,1995.0,52.19780219780219,0.009320123251955439
5,500,50,scramble,0.2,pmx,0.4,3822.0,3822.0,0.0602,0.0012,0.0,0.0,0.019922358780710817
5,500,50,scramble,0.4,pmx,0.4,3857.0,3822.0,0.0711,0.0012,35.0,0.9157509157509196,0.01686276643504714
5,500,50,scramble,0.5,pmx,0.4,3838.0,3822.0,0.0776,0.0012,16.0,0.41862899005755594,0.015448680935177823
5,500,50,scramble,0.2,pmx,0.6,3822.0,3822.0,0.0833,0.0012,0.0,0.0,0.014388898640632369
5,500,50,scramble,0.4,pmx,0.6,4002.0,3822.0,0.0956,0.0012,180.0,4.709576138147568,0.012544056784111215
5,500,50,scramble,0.5,pmx,0.6,4496.0,3822.0,0.1046,0.0012,674.0,17.634746206174782,0.011467758494589846
